Date,User,v,a,Tweet
11-19-18 16:00,Disputas_UiOMED,5.19,4.12,"RT @SFFNORMENT: ""Aberrant TNF and Notch signaling pathways in schizophrenia and bipolar disorder"". Eva Z. Hoseth will defend her PhD thesis on Nov 30. Trial lecture: ""Microbiota and mental health, implications for clinical practice"". @Disputas_UiOMED @oleaandreassen https://t.co/6jwgMukyRf"
11-19-18 16:11,rizclinton_,5.32,4.5,"(pre-sleep kalat alert) bakit pa kasi akong ginawang impulsive human with bipolar disorder and disabled inhibitions................. i mean wow thanks i have a ruined childhood, then i get this? way to go!!!!!!"
11-19-18 16:20,Becs,4.26,4.43,@propertyofKJ Can I be a twitter coach? Bipolar Disorder and adjusting to it is a mean bitch.
11-19-18 16:23,JackPurrington,4.81,4.79,Lifestyle Changes for Bipolar Disorder. Today JPsychology looks at ways to manage Bipolar in everyday life. #psychology #mentalhealth #mentalhealthawareness #mentalhealthmatters #bipolardisorder #bipolar#bipolar2 #bipolar1 Full Caption Here: https://t.co/GC0vmYrM8d https://t.co/FqUFl08de7
11-19-18 16:30,snowmedct,4.81,4,"We'll see manic bipolar disorder, NOS increasing on into tonight"
11-19-18 16:31,ChevanceAstrid,3.88,4.95,Could mood disorders be viral diseases? https://t.co/RTUY6BTL4a
11-19-18 16:32,traci_ayala,5.1,4.72,"I am about to start posting my first ever blog. It mostly has to do with bipolar disorder, depression, and music. Sometimes intertwined together. If I can help one other person suffering from bipolar disorder. Then all I went through w/ this disease my whole life was worth it."
11-19-18 16:33,CallMeCera,4.45,4.83,RT @Tybawai: Struggling with straight up giving Cera bipolar disorder or just having her have anxiety with general symptoms of something else. @CallMeCera Thoughts?
11-19-18 17:09,sanshui596,4.31,4.78,RT @sanshui596: #Performer & #writer #JulietteBurton #talks to #comedian #SofieHagen on this #podcast #mentalhealth including - #anorexia #anxiety #bipolar #disorder #bodydysmorphia #overeating #bulimia #OCD #depression #psychosis #suicide & being #sectioned https://t.co/txKZw3lt9p @allevin18 https://t.co/WjqqcxXdho
11-19-18 17:10,sanshui596,4.16,5.06,RT @sanshui596: #Performer #writer #JulietteBurton #talks to #comedian #SofieHagen #podcast #mentalhealth including #anorexia #anxiety #bipolar #disorder #bodydysmorphia #overeating #bulimia #OCD #depression #psychosis #suicide being #sectioned #londonislovinit #UKSOPRO https://t.co/txKZw3lt9p https://t.co/46t5z3duog
11-19-18 17:10,sanshui596,4.51,4.74,RT @sanshui596: #Performer #actor & #writer #JulietteBurton talks to #comedian #SofieHagen on this #podcast about #mentalhealth including - #anorexia #anxiety #bipolar #disorder #bodydysmorphia #overeating #bulimia #OCD #depression #psychosis #suicide & being #sectioned #londonislovinit #UKSOPRO https://t.co/46t5z3duog
11-19-18 17:12,patricelauren1,5.92,4.3,"@BipolarBattle Wanted to let U know I'm researching bipolar disorder and animals. Found 4 articles first search. However, I know I'm a slow writer, then I get into it. How's the word count for this?"
11-19-18 17:16,anjaniquenath,2.57,4.72,"@rlthingy mental illness: depresi, anxiety & bipolar disorder physical illness: maag, asma, migrain, flu, anemia"
11-19-18 17:18,MonicaChen0915,4.89,4.61,"Get the outcome, bipolar disorder erodes me."
11-19-18 17:20,GQinterview,4.76,4.6,"These are the most common misconceptions of bipolar disorder, according to someone who lives with it https://t.co/e4dwFGW3wj #bipolardisorder"
11-19-18 17:28,neodevilmans,5.62,4.31,"quick oversharing time that'll be deleted later but tbh sometimes i'm like ""if i had to be weened off lamictal at some point, i'd probably be ok on my own"" abt my bipolar disorder but then i remember when 200mg wore off & i went back to where i was before i got"
11-19-18 17:49,Katy_Kaos,5.25,4.56,"RT @NAMICommunicate: It s important to talk to children about all aspects of mental health including mental illness. This is how Kathleen, who lives with bipolar disorder, educates her 8-year-old son about her condition. https://t.co/WXcTsZ0wlT"
11-19-18 17:57,TheoAkudjedu,5.26,4.4,"RT @PTenigma: 13-Site Machine Learning Initiative to identify diagnostic markers of #bipolar disorder worldwide. Congratulations to Dr Abraham Nunes, Tomas Hajek + all scientists from ENIGMA's BipolarDisorders Consortium. More here!: https://t.co/dCSQP8yIhn #MachineLearning #brain #MRI https://t.co/w2sqZ1iGzz"
11-19-18 18:09,Psychia_Updates,5.27,4.84,ScienceDirect Publication: Psychoneuroendocrinology Epigenetics of the molecular clock and bacterial diversity in bipolar disorder Publication date: March 2019 Source:... https://t.co/p5znK7EJ48
11-19-18 18:13,ak92302841,4.91,4.64,RT @taperoo2k: @Anna_Soubry The reforms do not work. PIP is the most stressful thing I ve ever had to embark upon. I m still angry that a so called assessor/nurse refused to believe the head of Oxford University s psychiatry dept could diagnose me with bipolar disorder. Appeal won on the medical evidence.
11-19-18 18:23,amberthewndrer,4.33,5.74,"@TakeThePresent Wow, what about people that have gone THRU narcissistic abuse as a child? People with mental illness such as bipolar disorder or schizophrenia?"
11-19-18 18:39,tupleohoney2011,5.79,4.59,RT @mentalhealthuk:  I wish people understood more about my bipolar. It s about way more than just me being moody  Help Yasmin spread the truth and smash the stigma of mental health ?? ?? ??https://t.co/c8QehglRTM https://t.co/HLyOjDehl8
11-19-18 18:45,jill_d35,5.63,4.42,"RT @DrTerryLynch: @amobeirne @nuigalway @joannamoncrieff They are trying to prove that bipolar is a brain disorder. I.e. they want to prove their preferred theory is correct. I wonder if they have factored in the reality that brain activity FOLLOWS and REFLECTS the being's experiences and behaviours, not CAUSES it."
11-19-18 18:50,ogbeniOmo_Oye,5.59,4.47,"@ogundamisi Don't mind this @ogundamisi he is suffering from bipolar disorder, so expect more of this from him and don't pick fight, the only help we can do for him is just to like his tweet just to make him happy, because of his condition"
11-19-18 19:07,hiddenscribe726,5.15,4.37,"Singing Story Times: Bipolar Disorder, Suicide Attempt , and My spiritu... https://t.co/ZmV0JUxDul via @YouTube"
11-19-18 19:10,shuichi_suetani,5.07,4.43,"RT @theMJA: What lithium can tell us about #bipolar disorder ... Prof @ian_hickie writes in #MJAInSight ... ""For bipolar disorder, response to lithium is the most obvious target, and it is now the inspiration for the Australian Genetics of Bipolar Disorder Study"" https://t.co/JQHrRT9x51 https://t.co/4iophhOnG9"
11-19-18 19:25,EleanorSegall,6.2,4.56,RT @EleanorSegall: Delighted to be in this months Happiful Magazine @happifulhq out tomorrow talking about #bipolar disorder .The fab @StaceySolomon is on the cover too and opens up about #anxiety as well as my friend @fionalikes who has written some brilliant articles on #mentalhealth. https://t.co/XYnFq24IMF
11-19-18 19:31,NewportMind,5.04,4.55,"RT @EleanorSegall: On #InternationalMensDay I am sharing my Dads story again. Dad has bipolar 1 disorder, like me. He has struggled, been very ill with severe depression/ mania and couldn't see a way out. 18 years later, he is well on meds. I am so proud of him: https://t.co/QoDJIrusdd"
11-19-18 19:37,jrboehnke,5.17,4.62,RT @IMPACT_NIHR: Do you support a family member or friend who has both an enduring mental illness (i.e. schizophrenia or bipolar disorder) AND diabetes? Interested in taking part in a study? Find out more at https://t.co/OiteBVUWEp
11-19-18 19:38,whiffmybiff,5.64,4.05,The good news is my bipolar disorder allows me to read all the articles ever written and in one sitting.
11-19-18 19:44,Madonnabxtch,4.92,4.75,"??This bitch has bipolar disorder, anger issues and anxiety. She wish that she could be carefree, happy and content again."
11-19-18 19:33,SophieDanby,5.66,4.66,RT @itSMFUK: The most significant thing about talking about #mentalhealth is that it's the first step to get help. We MUST change the stigma attached to depression & other mental health issues so that people canstop feeing like they need to hide it suffering in silence - @CharitySANE #itsm18
11-19-18 19:33,WayneAn13744148,4.97,4.91,"#freezingfeet again,especially the #toes Doing my head in a bit now?? #ms #MultipleSclerosis #lemtrada #depression #mentalhealth #mentalissues #mentalawareness"
11-19-18 19:33,OwenHanleyLives,5.53,4.49,"Happy #InternationalMensDay There are all kinds of issues faced by men from depression, prostate cancer, societial pressures on masculinity, and some terrible physical work conditions. But good work is being done on all these. My example of positive male figures is @5SOS"
11-19-18 19:33,mareeamt,5.27,4.14,@TufaylH Get someone to bring a jug and some water. Depression hacks ;)
11-19-18 19:33,TweetsFailMe,5.77,4.71,"RT @pronounced_shy: I drunk emailed Quorn about a couple of months ago begging them for dinosaur shaped chicken nuggets to ""cure my depression"". ???? (I do really want dino nuggets though ngl) https://t.co/zroUJq8QcZ"
11-19-18 19:33,Capt_IX,5.01,5.21,RT @LostBoyRiggs: You were fighting with your girl while I was fighting my depression
11-19-18 19:33,LuvDeniece,5.28,4.1,"RT @jadexcel: Remember depression, anxiety and discouragement are real. Take the initiative and call up folks you suspect. Jah bless and good morning temporary residents. Pr24:10."
11-19-18 19:33,AnuarMontes2,4.04,4.57,RT @OMIEPOP: my depression on its way to randomly ruin my mood https://t.co/Ciskw5sgod
11-19-18 19:33,truthishindhu,5.8,4,"RT @RainStorm_TN: Well marked low started to push Rain clouds towards TN coast. And it will intensify into a Depression over SW BOB by tomorrow. while towards night/Midnight Nagai, #Thiruvarur, #Vedaranyam, #Karaikal, to #Cuddalore, #Puducherry will start seeing rains. Heavy rains possible. https://t.co/YF2Xh9ig91"
11-19-18 19:33,VinjwaZandile,2.72,5.38,@BhongoDolomba Battling depression and anxiety. .
11-19-18 19:33,ChrisWill1337,5.31,3.85,"This book gives all the information you need to know on the crash that gonna hit the markets, gives information on what happened in the previous crash, how to protect yourself on recession/depression. https://t.co/Pa6stJqbXH #Kindle #MustRead #FridayReads #today #amazon https://t.co/MTy4V6XEL4"
11-19-18 19:33,emmaalonzoanto1,5.14,4.18,RT @Viva_Ent: Nadine Lustre also shared her personal experience of depression. https://t.co/aRch53oOUy
11-19-18 19:34,MikeKlimes_MM,5.42,4.27,L&G: Poor choice of pension product can lead to depression https://t.co/jazEoIaWTE
11-19-18 19:34,potentash,3.84,4.76,"""I Lost Everything After Falling Into A Depression Because Of Cyber Bullying On Social Media"" - @JimmyGait https://t.co/KvKzJJSkbg"
11-19-18 19:34,kyeultra,5.12,4,CRY. ITS CATHARTIC. LET IT OUT. DONT RUN FROM YOUR EMOTIONS OR ANXIETY OR DEPRESSION. THEY WILL FUCK YOU UP IF YOU DONT ACKNOWLEDGE THAT THEY ARE THERE. ACCEPT THEM AS YOU ACCEPT A CHANGING SKY. THEY RE JUST CLOUDS MOVING ON BY. THEY DON T DEFINE YOU.
11-19-18 19:34,SophieDanby,5.29,4.19,RT @Alan_Nance: @TJjordan96 explains that feeling depressed us not the same as depression and mental wellbeing is not the same as mental health. #ITSM18 @CharitySANE https://t.co/KVu9KAG7QP
11-19-18 19:34,Tinskilein,5.33,4.75,Why is it so hard asking for help? #bpd #ihatebpdsomuch #depression #help
11-19-18 19:34,snfrachel,4.94,4.79,RT @proxactears: im a slut for a good depression nap
11-19-18 19:34,AvenguRs_,4.13,4.64,"RT @NNovacane: To all my folks on the TL that suffer from depression and battle suicidal thoughts. Stay strong, thug it out."
11-19-18 19:34,rameshkv92,5.56,3.86,Imd says there ll be light rains only for Chennai due to this depression... what is ur opinion on this ?? @chennaiweather
11-19-18 19:34,httpxxi,4.48,5.18,"Me atm.. Depression and Anxiety: Hi! ???? Me: Goodnight ?????? Panic attack: You thought you can sleep? ?? nah, not gonna let you. (attacks me) Me: *Sweating and palpitating* bitchhhh ??"
11-19-18 19:34,CharlesMckeatin,6.09,4.1,"RT @imwtclothing: Whether you prefer playing music or just listening to it... It has helped all of us through bad times, one way or another! ?? We support those with depression by donating 50% of our profits to @MindCharity Please re-tweet! https://t.co/af8aZaZc0K https://t.co/M5PNkuNXXp"
11-19-18 19:34,joshuaisben,5.35,5.12,"Depression never really fades away You just get distracted, Until a trigger action happens And it ll all come back,  Till you decide to end it."
11-19-18 19:34,___tessabrklyn,5.96,4.43,RT @rebirthoftee: Did you guys know depression could affect your memory? My doctor recently told me when I said I can't remember things like how I got to places and conversations I'd had.
11-19-18 19:34,BarbieSgrills,4.53,4.55,"RT @jeffreymiamii: If you have Social anxiety, Depression, goin through shit, Have suicidal thoughts, been bullied, Felt rejected by society Retweet this tweet lets follow each other and know ourselves and supporteach other https://t.co/CF6C31FQz3"
